x,y,color,row,column,isHorizontal,width,height,angle(rad)
82, 404, 1, 29, 6, False,8,21,0.14212846060186463
108, 407, -1, 29, 8, False,8,21,0.1421284606018602
133, 411, 1, 29, 10, False,8,21,0.1421284606018645
159, 415, -1, 29, 12, False,8,21,0.14212846060186463
184, 418, 1, 29, 14, False,8,21,0.14212846060186463
210, 422, 1, 29, 16, False,8,21,0.14212846060186463
235, 426, -1, 29, 18, False,8,21,0.14212846060186435
261, 429, 1, 29, 20, False,8,21,0.14212846060186404
286, 433, 1, 29, 22, False,8,21,0.14212846060186035
312, 437, -1, 29, 24, False,8,21,0.14212846060186463
337, 440, 1, 29, 26, False,8,21,0.14212846060186035
363, 444, 1, 29, 28, False,8,21,0.14212846060186463
388, 447, -1, 29, 30, False,8,21,0.1421284606018634
414, 451, 1, 29, 32, False,8,21,0.14212846060186035
16, 407, -1, 30, 1, True,8,21,0.14217573941493733
41, 411, -1, 30, 3, True,8,21,0.1421757394149331
67, 415, 1, 30, 5, True,8,21,0.14217573941493727
92, 418, -1, 30, 7, True,8,21,0.14217573941493727
118, 422, 1, 30, 9, True,8,21,0.14217573941493303
143, 426, -1, 30, 11, True,8,21,0.14217573941493744
169, 429, 1, 30, 13, True,8,21,0.14217573941493744
194, 433, 1, 30, 15, True,8,21,0.14217573941493686
220, 437, 1, 30, 17, True,8,21,0.14217573941493744
246, 440, -1, 30, 19, True,8,21,0.14217573941493317
271, 444, -1, 30, 21, True,8,21,0.14217573941493744
297, 448, -1, 30, 23, True,8,21,0.14217573941493744
322, 451, 1, 30, 25, True,8,21,0.14217573941493256
348, 455, 1, 30, 27, True,8,21,0.14217573941493744
373, 459, -1, 30, 29, True,8,21,0.14217573941493744
399, 462, 1, 30, 31, True,8,21,0.14217573941493744
