x,y,color,row,column,isHorizontal,width,height,angle(rad)
209, 262, 1, 23, 18, False,8,17,0.16433044578276695
228, 265, -1, 23, 20, False,8,17,0.16433044578276695
246, 268, 1, 23, 22, False,8,17,0.16433044578276695
265, 271, -1, 23, 24, False,8,17,0.164330445782766
283, 274, 1, 23, 26, False,8,17,0.16433044578276695
301, 277, -1, 23, 28, False,8,17,0.16433044578276695
320, 280, 1, 23, 30, False,8,17,0.16433044578276695
338, 283, -1, 23, 32, False,8,17,0.16433044578276695
357, 286, 1, 23, 34, False,8,17,0.164330445782766
375, 289, -1, 23, 36, False,8,17,0.16433044578276695
393, 292, 1, 23, 38, False,8,17,0.164330445782766
412, 295, -1, 23, 40, False,8,17,0.16433044578276695
51, 245, 1, 24, 1, True,8,17,0.16470612836080065
70, 248, -1, 24, 3, True,8,17,0.16470612836080054
88, 251, 1, 24, 5, True,8,17,0.16470612836080065
106, 254, -1, 24, 7, True,8,17,0.16470612836080065
125, 257, 1, 24, 9, True,8,17,0.16470612836080087
143, 260, -1, 24, 11, True,8,17,0.16470612836080603
162, 264, 1, 24, 13, True,8,17,0.16470612836080042
180, 267, -1, 24, 15, True,8,17,0.16470612836080087
198, 270, 1, 24, 17, True,8,17,0.16470612836080042
217, 273, -1, 24, 19, True,8,17,0.16470612836080042
235, 276, 1, 24, 21, True,8,17,0.16470612836080042
254, 279, -1, 24, 23, True,8,17,0.1647061283608018
272, 282, 1, 24, 25, True,8,17,0.16470612836079995
290, 285, -1, 24, 27, True,8,17,0.16470612836079995
309, 288, 1, 24, 29, True,8,17,0.1647061283608018
327, 291, -1, 24, 31, True,8,17,0.16470612836079995
346, 294, 1, 24, 33, True,8,17,0.16470612836079995
364, 297, -1, 24, 35, True,8,17,0.1647061283608018
383, 300, 1, 24, 37, True,8,17,0.16470612836079995
401, 303, -1, 24, 39, True,8,17,0.16470612836079995
40, 253, 1, 25, 0, False,8,17,0.16508163980662788
59, 256, -1, 25, 2, False,8,17,0.16508163980662788
77, 259, 1, 25, 4, False,8,17,0.16508163980662777
95, 262, -1, 25, 6, False,8,17,0.16508163980662802
114, 265, 1, 25, 8, False,8,17,0.16508163980662802
132, 268, -1, 25, 10, False,8,17,0.16508163980662777
151, 271, 1, 25, 12, False,8,17,0.16508163980662824
169, 274, -1, 25, 14, False,8,17,0.16508163980662777
187, 277, 1, 25, 16, False,8,17,0.16508163980662777
206, 281, -1, 25, 18, False,8,17,0.16508163980662824
224, 284, 1, 25, 20, False,8,17,0.16508163980662777
243, 287, -1, 25, 22, False,8,17,0.16508163980662777
261, 290, 1, 25, 24, False,8,17,0.16508163980662824
280, 293, -1, 25, 26, False,8,17,0.16508163980662824
298, 296, 1, 25, 28, False,8,17,0.16508163980663293
316, 299, -1, 25, 30, False,8,17,0.16508163980662824
335, 302, 1, 25, 32, False,8,17,0.16508163980662824
353, 305, -1, 25, 34, False,8,17,0.1650816398066273
372, 308, 1, 25, 36, False,8,17,0.16508163980663385
390, 311, -1, 25, 38, False,8,17,0.16508163980662824
408, 314, 1, 25, 40, False,8,17,0.1650816398066273
48, 264, -1, 26, 1, True,8,17,0.16545698013132562
66, 267, 1, 26, 3, True,8,17,0.16545698013132573
84, 270, -1, 26, 5, True,8,17,0.1654569801313255
103, 273, 1, 26, 7, True,8,17,0.1654569801313255
121, 276, -1, 26, 9, True,8,17,0.1654569801313316
140, 279, 1, 26, 11, True,8,17,0.1654569801313255
158, 282, -1, 26, 13, True,8,17,0.16545698013133112
177, 285, -1, 26, 15, True,8,17,0.16545698013132595
195, 288, -1, 26, 17, True,8,17,0.1654569801313255
213, 291, 1, 26, 19, True,8,17,0.16545698013133112
232, 295, -1, 26, 21, True,8,17,0.16545698013132595
250, 298, 1, 26, 23, True,8,17,0.165456980131325
269, 301, -1, 26, 25, True,8,17,0.16545698013132595
287, 304, 1, 26, 27, True,8,17,0.16545698013132595
305, 307, -1, 26, 29, True,8,17,0.1654569801313316
324, 310, 1, 26, 31, True,8,17,0.165456980131325
342, 313, -1, 26, 33, True,8,17,0.1654569801313316
361, 316, 1, 26, 35, True,8,17,0.16545698013132595
379, 319, -1, 26, 37, True,8,17,0.165456980131325
397, 322, 1, 26, 39, True,8,17,0.16545698013132595
37, 271, -1, 27, 0, False,8,17,0.16583214934615342
55, 275, 1, 27, 2, False,8,17,0.16583214934615903
73, 278, -1, 27, 4, False,8,17,0.1658321493461535
92, 281, 1, 27, 6, False,8,17,0.1658321493461533
110, 284, -1, 27, 8, False,8,17,0.16583214934615892
129, 287, 1, 27, 10, False,8,17,0.1658321493461535
147, 290, -1, 27, 12, False,8,17,0.1658321493461528
166, 293, -1, 27, 14, False,8,17,0.1658321493461594
184, 296, 1, 27, 16, False,8,17,0.16583214934615376
202, 299, 1, 27, 18, False,8,17,0.16583214934615376
221, 302, -1, 27, 20, False,8,17,0.16583214934615845
239, 305, 1, 27, 22, False,8,17,0.1658321493461594
258, 308, -1, 27, 24, False,8,17,0.16583214934615376
276, 312, 1, 27, 26, False,8,17,0.1658321493461594
294, 315, -1, 27, 28, False,8,17,0.1658321493461594
313, 318, 1, 27, 30, False,8,17,0.16583214934615376
331, 321, -1, 27, 32, False,8,17,0.1658321493461594
350, 324, 1, 27, 34, False,8,17,0.16583214934615845
368, 327, -1, 27, 36, False,8,17,0.1658321493461528
387, 330, 1, 27, 38, False,8,17,0.16583214934615376
405, 333, -1, 27, 40, False,8,17,0.1658321493461594
44, 282, 1, 28, 1, True,8,17,0.1662071474625534
63, 285, -1, 28, 3, True,8,17,0.1662071474625534
81, 288, 1, 28, 5, True,8,17,0.16620714746255327
99, 292, -1, 28, 7, True,8,17,0.16620714746255377
118, 295, 1, 28, 9, True,8,17,0.16620714746255327
136, 298, -1, 28, 11, True,8,17,0.1662071474625589
155, 301, 1, 28, 13, True,8,17,0.16620714746255938
173, 304, 1, 28, 15, True,8,17,0.1662071474625589
191, 307, -1, 28, 17, True,8,17,0.16620714746255327
210, 310, -1, 28, 19, True,8,17,0.16620714746255377
228, 313, 1, 28, 21, True,8,17,0.16620714746255327
247, 316, -1, 28, 23, True,8,17,0.16620714746255377
265, 319, 1, 28, 25, True,8,17,0.16620714746255938
284, 323, -1, 28, 27, True,8,17,0.16620714746255844
302, 326, 1, 28, 29, True,8,17,0.16620714746255844
320, 329, -1, 28, 31, True,8,17,0.16620714746255844
339, 332, 1, 28, 33, True,8,17,0.16620714746255377
357, 335, -1, 28, 35, True,8,17,0.16620714746255377
376, 338, 1, 28, 37, True,8,17,0.16620714746255377
394, 341, -1, 28, 39, True,8,17,0.16620714746255283
33, 290, 1, 29, 0, False,8,17,0.16658197449214973
52, 293, -1, 29, 2, False,8,17,0.1665819744921554
70, 296, 1, 29, 4, False,8,17,0.1665819744921555
88, 299, -1, 29, 6, False,8,17,0.16658197449215525
107, 302, 1, 29, 8, False,8,17,0.16658197449215525
125, 306, -1, 29, 10, False,8,17,0.1665819744921555
144, 309, 1, 29, 12, False,8,17,0.16658197449215525
162, 312, -1, 29, 14, False,8,17,0.16658197449215573
180, 315, -1, 29, 16, False,8,17,0.16658197449215525
199, 318, 1, 29, 18, False,8,17,0.16658197449215525
217, 321, 1, 29, 20, False,8,17,0.16658197449215525
236, 324, -1, 29, 22, False,8,17,0.16658197449215525
254, 327, 1, 29, 24, False,8,17,0.16658197449215573
273, 330, -1, 29, 26, False,8,17,0.16658197449215573
291, 333, 1, 29, 28, False,8,17,0.16658197449215478
309, 337, -1, 29, 30, False,8,17,0.16658197449215667
328, 340, 1, 29, 32, False,8,17,0.16658197449215478
346, 343, -1, 29, 34, False,8,17,0.16658197449215478
365, 346, 1, 29, 36, False,8,17,0.16658197449215478
383, 349, -1, 29, 38, False,8,17,0.16658197449215478
402, 352, 1, 29, 40, False,8,17,0.16658197449215106
41, 301, -1, 30, 1, True,8,17,0.16695663044675382
59, 304, 1, 30, 3, True,8,17,0.16695663044675396
77, 307, -1, 30, 5, True,8,17,0.16695663044675382
96, 310, 1, 30, 7, True,8,17,0.16695663044675382
114, 313, -1, 30, 9, True,8,17,0.16695663044675382
133, 316, 1, 30, 11, True,8,17,0.16695663044675407
151, 319, -1, 30, 13, True,8,17,0.16695663044675382
170, 323, -1, 30, 15, True,8,17,0.16695663044674822
188, 326, 1, 30, 17, True,8,17,0.16695663044674822
206, 329, -1, 30, 19, True,8,17,0.16695663044674822
225, 332, -1, 30, 21, True,8,17,0.16695663044674822
243, 335, -1, 30, 23, True,8,17,0.16695663044674822
262, 338, -1, 30, 25, True,8,17,0.1669566304467487
280, 341, 1, 30, 27, True,8,17,0.16695663044674774
299, 344, -1, 30, 29, True,8,17,0.16695663044675335
317, 347, 1, 30, 31, True,8,17,0.16695663044675335
335, 350, -1, 30, 33, True,8,17,0.1669566304467543
354, 354, 1, 30, 35, True,8,17,0.1669566304467543
372, 357, -1, 30, 37, True,8,17,0.1669566304467543
391, 360, 1, 30, 39, True,8,17,0.1669566304467543
29, 308, -1, 31, 0, False,8,17,0.16635288059842365
48, 312, 1, 31, 2, False,8,17,0.1663528805984293
66, 315, -1, 31, 4, False,8,17,0.1663528805984293
85, 318, 1, 31, 6, False,8,17,0.16635288059842918
103, 321, -1, 31, 8, False,8,17,0.16635288059842943
122, 324, 1, 31, 10, False,8,17,0.16635288059842918
140, 327, -1, 31, 12, False,8,17,0.16635288059842943
159, 330, -1, 31, 14, False,8,17,0.16635288059842893
177, 333, 1, 31, 16, False,8,17,0.1663528805984238
195, 336, -1, 31, 18, False,8,17,0.1663528805984238
214, 339, 1, 31, 20, False,8,17,0.1663528805984238
232, 342, -1, 31, 22, False,8,17,0.16635288059842332
251, 346, -1, 31, 24, False,8,17,0.1663528805984238
269, 349, 1, 31, 26, False,8,17,0.16635288059842332
288, 352, -1, 31, 28, False,8,17,0.16635288059842332
306, 355, 1, 31, 30, False,8,17,0.16635288059842893
325, 358, -1, 31, 32, False,8,17,0.16635288059842893
343, 361, 1, 31, 34, False,8,17,0.16635288059842987
362, 364, -1, 31, 36, False,8,17,0.16635288059842987
380, 367, 1, 31, 38, False,8,17,0.16635288059842893
398, 370, -1, 31, 40, False,8,17,0.16635288059842893
37, 319, 1, 32, 1, True,8,17,0.1657502304427969
55, 322, -1, 32, 3, True,8,17,0.1657502304427968
74, 325, 1, 32, 5, True,8,17,0.1657502304427967
92, 328, -1, 32, 7, True,8,17,0.16575023044280252
111, 332, 1, 32, 9, True,8,17,0.16575023044280252
129, 335, -1, 32, 11, True,8,17,0.1657502304427969
148, 338, -1, 32, 13, True,8,17,0.16575023044279713
166, 341, 1, 32, 15, True,8,17,0.16575023044279713
185, 344, 1, 32, 17, True,8,17,0.16575023044280227
203, 347, 1, 32, 19, True,8,17,0.1657502304427967
221, 350, -1, 32, 21, True,8,17,0.1657502304427967
240, 353, 1, 32, 23, True,8,17,0.1657502304427967
258, 356, 1, 32, 25, True,8,17,0.1657502304428032
277, 359, -1, 32, 27, True,8,17,0.1657502304427967
295, 362, 1, 32, 29, True,8,17,0.1657502304427967
314, 365, -1, 32, 31, True,8,17,0.1657502304427967
332, 369, 1, 32, 33, True,8,17,0.16575023044280227
351, 372, -1, 32, 35, True,8,17,0.1657502304428032
369, 375, 1, 32, 37, True,8,17,0.1657502304427967
388, 378, -1, 32, 39, True,8,17,0.1657502304427976
26, 327, 1, 33, 0, False,8,17,0.16514867741462497
44, 330, -1, 33, 2, False,8,17,0.16514867741463068
63, 333, 1, 33, 4, False,8,17,0.16514867741462497
81, 336, -1, 33, 6, False,8,17,0.16514867741462522
100, 339, 1, 33, 8, False,8,17,0.16514867741463057
118, 342, -1, 33, 10, False,8,17,0.16514867741462497
137, 345, -1, 33, 12, False,8,17,0.16514867741462497
155, 348, 1, 33, 14, False,8,17,0.16514867741463057
174, 351, -1, 33, 16, False,8,17,0.16514867741462497
192, 355, -1, 33, 18, False,8,17,0.16514867741462497
211, 358, -1, 33, 20, False,8,17,0.16514867741463057
229, 361, 1, 33, 22, False,8,17,0.16514867741462497
248, 364, 1, 33, 24, False,8,17,0.16514867741462544
266, 367, -1, 33, 26, False,8,17,0.16514867741462497
285, 370, 1, 33, 28, False,8,17,0.16514867741462497
303, 373, -1, 33, 30, False,8,17,0.16514867741462497
321, 376, 1, 33, 32, False,8,17,0.16514867741462497
340, 379, -1, 33, 34, False,8,17,0.16514867741462497
358, 382, 1, 33, 36, False,8,17,0.16514867741462497
377, 385, -1, 33, 38, False,8,17,0.16514867741462497
395, 388, 1, 33, 40, False,8,17,0.16514867741462497
33, 338, -1, 34, 1, True,8,17,0.16454821895482072
52, 341, 1, 34, 3, True,8,17,0.16454821895482083
70, 344, -1, 34, 5, True,8,17,0.16454821895482072
89, 347, -1, 34, 7, True,8,17,0.16454821895482058
107, 350, -1, 34, 9, True,8,17,0.16454821895482083
126, 353, -1, 34, 11, True,8,17,0.16454821895482083
144, 356, 1, 34, 13, True,8,17,0.16454821895482644
163, 359, -1, 34, 15, True,8,17,0.16454821895482083
181, 362, 1, 34, 17, True,8,17,0.16454821895482644
200, 365, 1, 34, 19, True,8,17,0.16454821895482039
218, 368, 1, 34, 21, True,8,17,0.16454821895482644
237, 371, 1, 34, 23, True,8,17,0.16454821895482083
255, 374, -1, 34, 25, True,8,17,0.16454821895482644
274, 377, 1, 34, 27, True,8,17,0.1645482189548199
292, 381, -1, 34, 29, True,8,17,0.16454821895482083
311, 384, 1, 34, 31, True,8,17,0.16454821895482083
329, 387, -1, 34, 33, True,8,17,0.16454821895482083
348, 390, 1, 34, 35, True,8,17,0.16454821895482083
366, 393, -1, 34, 37, True,8,17,0.16454821895482083
385, 396, 1, 34, 39, True,8,17,0.16454821895482083
22, 345, -1, 35, 0, False,8,17,0.16394885251044386
40, 348, 1, 35, 2, False,8,17,0.16394885251044386
59, 351, -1, 35, 4, False,8,17,0.16394885251044386
78, 354, 1, 35, 6, False,8,17,0.16394885251044386
96, 357, 1, 35, 8, False,8,17,0.16394885251044386
115, 361, -1, 35, 10, False,8,17,0.16394885251044386
133, 364, 1, 35, 12, False,8,17,0.16394885251044364
152, 367, -1, 35, 14, False,8,17,0.16394885251044364
170, 370, 1, 35, 16, False,8,17,0.16394885251044364
189, 373, -1, 35, 18, False,8,17,0.16394885251044408
207, 376, -1, 35, 20, False,8,17,0.16394885251044972
226, 379, 1, 35, 22, False,8,17,0.16394885251044408
244, 382, -1, 35, 24, False,8,17,0.16394885251044364
263, 385, 1, 35, 26, False,8,17,0.16394885251044408
281, 388, -1, 35, 28, False,8,17,0.16394885251044408
300, 391, 1, 35, 30, False,8,17,0.16394885251044408
318, 394, -1, 35, 32, False,8,17,0.16394885251044972
337, 397, 1, 35, 34, False,8,17,0.16394885251044317
355, 400, -1, 35, 36, False,8,17,0.16394885251044408
374, 403, 1, 35, 38, False,8,17,0.16394885251044317
392, 406, -1, 35, 40, False,8,17,0.16394885251044408
29, 356, 1, 36, 1, True,8,17,0.1633505755346932
48, 359, -1, 36, 3, True,8,17,0.16335057553469307
66, 362, 1, 36, 5, True,8,17,0.1633505755346988
85, 365, 1, 36, 7, True,8,17,0.16335057553469332
104, 368, -1, 36, 9, True,8,17,0.16335057553469307
122, 371, 1, 36, 11, True,8,17,0.16335057553469307
141, 374, -1, 36, 13, True,8,17,0.16335057553469867
159, 377, 1, 36, 15, True,8,17,0.16335057553469307
178, 380, -1, 36, 17, True,8,17,0.16335057553469307
196, 383, 1, 36, 19, True,8,17,0.16335057553469354
215, 386, 1, 36, 21, True,8,17,0.16335057553469307
233, 389, -1, 36, 23, True,8,17,0.16335057553469307
252, 393, 1, 36, 25, True,8,17,0.16335057553469354
270, 396, -1, 36, 27, True,8,17,0.16335057553469354
289, 399, 1, 36, 29, True,8,17,0.1633505755346982
308, 402, -1, 36, 31, True,8,17,0.16335057553469262
326, 405, 1, 36, 33, True,8,17,0.16335057553469354
345, 408, -1, 36, 35, True,8,17,0.16335057553469354
363, 411, 1, 36, 37, True,8,17,0.16335057553469354
382, 414, -1, 36, 39, True,8,17,0.16335057553469262
18, 364, 1, 37, 0, False,8,17,0.16275338548689786
37, 367, -1, 37, 2, False,8,17,0.16275338548689786
55, 370, 1, 37, 4, False,8,17,0.16275338548689786
74, 373, 1, 37, 6, False,8,17,0.162753385486898
92, 376, -1, 37, 8, False,8,17,0.162753385486898
111, 379, 1, 37, 10, False,8,17,0.16275338548689777
130, 382, -1, 37, 12, False,8,17,0.162753385486898
148, 385, 1, 37, 14, False,8,17,0.16275338548689755
167, 388, -1, 37, 16, False,8,17,0.162753385486898
185, 391, 1, 37, 18, False,8,17,0.162753385486898
204, 394, -1, 37, 20, False,8,17,0.162753385486898
222, 397, -1, 37, 22, False,8,17,0.162753385486898
241, 400, 1, 37, 24, False,8,17,0.162753385486898
260, 403, -1, 37, 26, False,8,17,0.16275338548689847
278, 406, 1, 37, 28, False,8,17,0.16275338548689755
297, 409, -1, 37, 30, False,8,17,0.16275338548689755
315, 412, 1, 37, 32, False,8,17,0.16275338548689755
334, 415, -1, 37, 34, False,8,17,0.16275338548689847
352, 418, 1, 37, 36, False,8,17,0.16275338548689847
371, 421, -1, 37, 38, False,8,17,0.16275338548689755
389, 424, 1, 37, 40, False,8,17,0.16275338548689755
26, 374, -1, 38, 1, True,8,17,0.16215727983250955
44, 377, 1, 38, 3, True,8,17,0.16215727983250966
63, 380, 1, 38, 5, True,8,17,0.16215727983250955
81, 383, -1, 38, 7, True,8,17,0.16215727983250955
100, 386, 1, 38, 9, True,8,17,0.16215727983250955
119, 389, -1, 38, 11, True,8,17,0.16215727983250955
137, 392, 1, 38, 13, True,8,17,0.16215727983250933
156, 396, -1, 38, 15, True,8,17,0.16215727983250933
174, 399, 1, 38, 17, True,8,17,0.16215727983250977
193, 402, -1, 38, 19, True,8,17,0.16215727983250977
211, 405, -1, 38, 21, True,8,17,0.16215727983250977
230, 408, 1, 38, 23, True,8,17,0.16215727983250977
249, 411, -1, 38, 25, True,8,17,0.16215727983250933
267, 414, 1, 38, 27, True,8,17,0.16215727983251024
286, 417, -1, 38, 29, True,8,17,0.16215727983250933
304, 420, 1, 38, 31, True,8,17,0.16215727983251024
323, 423, -1, 38, 33, True,8,17,0.16215727983250933
342, 426, 1, 38, 35, True,8,17,0.16215727983250933
360, 429, -1, 38, 37, True,8,17,0.16215727983250933
379, 432, 1, 38, 39, True,8,17,0.16215727983250933
14, 382, -1, 39, 0, False,8,17,0.1615622560430931
33, 385, 1, 39, 2, False,8,17,0.16156225604309304
52, 388, 1, 39, 4, False,8,17,0.1615622560430931
70, 391, -1, 39, 6, False,8,17,0.1615622560430874
89, 394, 1, 39, 8, False,8,17,0.161562256043093
107, 397, -1, 39, 10, False,8,17,0.1615622560430932
126, 400, 1, 39, 12, False,8,17,0.161562256043093
145, 403, -1, 39, 14, False,8,17,0.16156225604309343
163, 406, 1, 39, 16, False,8,17,0.1615622560430874
182, 409, -1, 39, 18, False,8,17,0.161562256043093
200, 412, -1, 39, 20, False,8,17,0.161562256043093
219, 415, 1, 39, 22, False,8,17,0.161562256043093
238, 418, -1, 39, 24, False,8,17,0.161562256043093
256, 421, 1, 39, 26, False,8,17,0.16156225604309207
275, 424, -1, 39, 28, False,8,17,0.161562256043093
293, 427, 1, 39, 30, False,8,17,0.161562256043093
312, 430, -1, 39, 32, False,8,17,0.161562256043093
331, 433, 1, 39, 34, False,8,17,0.161562256043093
349, 436, -1, 39, 36, False,8,17,0.1615622560430874
368, 439, 1, 39, 38, False,8,17,0.16156225604309388
386, 442, -1, 39, 40, False,8,17,0.161562256043093
22, 393, 1, 40, 1, True,8,17,0.16096831159631847
41, 396, 1, 40, 3, True,8,17,0.16096831159631284
59, 399, -1, 40, 5, True,8,17,0.16096831159631853
78, 402, 1, 40, 7, True,8,17,0.16096831159631853
96, 405, -1, 40, 9, True,8,17,0.16096831159631295
115, 408, 1, 40, 11, True,8,17,0.1609683115963183
134, 411, -1, 40, 13, True,8,17,0.16096831159631853
152, 414, 1, 40, 15, True,8,17,0.16096831159631295
171, 417, -1, 40, 17, True,8,17,0.16096831159631853
189, 420, 1, 40, 19, True,8,17,0.16096831159631853
208, 423, -1, 40, 21, True,8,17,0.16096831159631247
227, 426, 1, 40, 23, True,8,17,0.16096831159631853
245, 429, 1, 40, 25, True,8,17,0.16096831159631897
264, 432, 1, 40, 27, True,8,17,0.16096831159631853
283, 435, 1, 40, 29, True,8,17,0.16096831159631853
301, 438, -1, 40, 31, True,8,17,0.16096831159631853
320, 441, 1, 40, 33, True,8,17,0.16096831159631295
338, 444, -1, 40, 35, True,8,17,0.16096831159631853
357, 447, 1, 40, 37, True,8,17,0.16096831159631853
376, 450, -1, 40, 39, True,8,17,0.16096831159631853
